Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
3744	-417.8414	-430.1544	12.31305	6.08381e-05	0.113868	0.886132	0.999939	0.09705375	0.371495	0.171002	0.000708549	0.120804	0.00414606	0.0284629	0.00932514	0.222341	0.0651025	0.135476	0.136591	0.227764	0.0763784	0.163755	0.32604	0.0574817	0.776375	0.0612616	0.104881	0.838546	0.917707	0.973564	1.02715	1.08967	1.19254	0.1273219	0.180391	0.0830354	0.000344058	0.0586598	0.00201325	0.013821	0.00452811	0.107964	0.0316125	0.0657847	0.0663258	0.110598	0.0370879	0.0795162	0.158319	2.059391
3780	-423.0324	-434.7288	11.69632	0.00101332	0.160899	0.839101	0.998987	0.149141	0.0106513	0.0191375	0.000222511	0.000858414	0.00122358	0.000871627	0.00122576	0.0210015	0.00405098	0.0137581	0.00438011	0.040077	0.00215489	0.011718	0.020518	0.174089	0.198834	0.0154948	0.611582	0.0489524	0.229615	0.631893	1.58255	4.35513	20.428	2.181432	0.0701441	0.12603	0.00146534	0.00565306	0.00805784	0.00574008	0.00807225	0.138305	0.0266776	0.0906038	0.0288451	0.263926	0.014191	0.0771686	0.135121	0.1518492
3816	-423.2576	-435.1488	11.89119	0.00481524	0.204568	0.795432	0.995185	0.2095478	0.0134819	0.0275578	0.000411532	0.0019709	5.20097e-05	0.00148482	0.00630948	0.0350096	0.00133179	0.0103341	0.00368344	0.0419978	0.0108622	0.00553295	0.025379	0.358979	0.253179	0.0179739	0.369868	0.0473188	0.225845	0.628638	1.59074	4.42782	21.1333	2.205973	0.0727182	0.14864	0.0022197	0.0106306	0.000280528	0.00800876	0.0340319	0.188834	0.00718336	0.0557399	0.0198676	0.226526	0.058588	0.0298434	0.136888	0.1853994
3852	-421.7475	-433.9268	12.17931	0.000446745	0.143964	0.856036	0.999553	0.1292007	0.0204742	0.0200464	0.016953	0.00373796	0.00203791	0.00265244	0.00718421	0.0168759	0.00316902	0.012803	0.00696729	0.0409738	0.00203815	0.00126445	0.0392975	0.476282	0.368238	0.0239555	0.131524	0.0823862	0.295978	0.683979	1.46203	3.37863	12.138	1.805024	0.104207	0.10203	0.0862857	0.0190251	0.0103724	0.0135001	0.0365654	0.0858934	0.0161293	0.0651636	0.0354614	0.208544	0.0103736	0.00643568	0.200013	0.1964753
3888	-414.9948	-426.4273	11.43246	1.27564e-12	0.0383178	0.961682	1	0.02915129	0.0905173	0.0960552	0.0258295	0.0168182	0.000801531	0.0107417	0.0089221	0.15286	0.00820607	0.045566	0.0924361	0.112082	0.0311547	0.0199901	0.0664723	0.0375809	0.356968	0.0642719	0.54118	0.179246	0.432419	0.769855	1.29895	2.31257	5.57893	1.242953	0.116278	0.123392	0.0331805	0.0216047	0.00102965	0.0137987	0.0114613	0.196364	0.0105415	0.0585341	0.118743	0.14398	0.0400213	0.0256793	0.0853903	0.7784533
3924	-426.2949	-438.1837	11.88889	0.141827	0.384337	0.615664	0.858173	1.146666	0.0967713	0.102256	0.208831	0.0543484	0.00691306	0.00701123	0.00232801	0.0166269	0.0696838	0.014621	0.0572188	0.165307	0.00748206	0.235451	0.0265633	0.73539	0.0519003	0.0390597	0.17365	0.15061	0.397225	0.749734	1.33381	2.51746	6.63967	1.368814	0.0903212	0.0954401	0.194912	0.0507259	0.00645228	0.00654391	0.00217284	0.0155187	0.0650392	0.0136465	0.0534049	0.154289	0.00698335	0.219758	0.0247928	1.071414
3960	-411.3823	-424.2502	12.86787	0.018738	0.260161	0.739839	0.981262	0.3189127	0.0540253	0.00459683	0.054369	0.00894476	0.00204313	0.000885685	0.00313705	0.0706287	0.0347129	0.0682147	0.0418602	0.0258337	0.0380477	0.0259856	0.0187257	0.914714	0.0608455	0.00346423	0.0209759	0.112627	0.344734	0.717305	1.39411	2.90079	8.87884	1.578945	0.119522	0.0101697	0.120282	0.0197888	0.0045201	0.00195943	0.00694021	0.156254	0.0767966	0.150914	0.0926088	0.0571528	0.0841744	0.0574889	0.0414275	0.452011
3996	-413.2556	-425.7	12.44449	4.90482e-05	0.111312	0.888688	0.999951	0.09448406	0.060898	0.0072152	0.0435855	0.00472026	0.000869849	0.00683765	0.00335606	0.0490247	0.0136637	0.0801442	0.00977199	0.0102194	0.042679	0.039175	0.00614858	0.170506	0.704923	0.0203399	0.104231	0.10282	0.329752	0.70743	1.41357	3.03258	9.72573	1.644819	0.160974	0.0190722	0.115211	0.0124773	0.00229931	0.0180742	0.00887121	0.129589	0.0361178	0.211849	0.0258307	0.0270132	0.112815	0.103553	0.0162528	0.3783091
4032	-416.7235	-429.9534	13.22998	0.0071241	0.21863	0.781369	0.992876	0.232824	0.121992	0.0340426	0.0799004	0.00380955	0.00378301	0.0149514	0.00724484	0.161966	0.0448109	0.197855	0.111472	0.0480927	0.09878	0.148193	0.0143242	0.192159	0.492346	0.0315974	0.283898	0.313815	0.568233	0.838333	1.19284	1.75984	3.18659	0.8380018	0.111795	0.0311969	0.0732213	0.0034911	0.00346678	0.0137016	0.00663922	0.148427	0.041065	0.181315	0.102154	0.0440725	0.0905228	0.135805	0.0131268	1.091217
4068	-413.1534	-426.2679	13.11446	0.00306152	0.190015	0.809985	0.996939	0.1876732	0.0938751	0.00330377	0.0534346	0.0130678	0.00303774	0.00782794	0.00797687	0.047067	0.00183377	0.0830918	0.0275583	0.0436684	0.0784579	0.0510747	0.0201694	0.355538	0.216254	0.00604209	0.422166	0.160194	0.409359	0.756805	1.32135	2.44284	6.24242	1.324205	0.175322	0.00617013	0.0997948	0.0244055	0.0056733	0.0146195	0.0148976	0.0879026	0.00342476	0.155183	0.0514681	0.0815554	0.146528	0.0953874	0.0376684	0.5354453
4104	-415.5502	-427.9498	12.39959	0.00644668	0.214904	0.785096	0.993553	0.2264278	0.104875	0.0280931	0.0202881	0.00758583	0.00257416	0.00121794	0.00281793	0.0191337	0.003648	0.0477187	0.020016	0.0123682	0.0430833	0.0184053	0.0118765	0.89384	0.0680422	0.0102693	0.0278481	0.0623671	0.258402	0.655613	1.52529	3.86993	16.0341	2.006312	0.305134	0.0817367	0.0590281	0.022071	0.00748951	0.00354359	0.00819877	0.0556694	0.0106138	0.138837	0.0582366	0.0359852	0.125351	0.0535502	0.0345547	0.3437022
4140	-412.5531	-425.4294	12.87629	0.0307675	0.285701	0.714299	0.969232	0.3915501	0.0603748	0.00561356	0.0458121	0.0017944	0.00176505	0.0029782	0.00482151	0.0491331	0.0148743	0.0468227	0.0609351	0.101636	0.0252421	0.0252228	0.0529369	0.806111	0.0592686	0.00449849	0.130122	0.121367	0.357531	0.725508	1.37835	2.79696	8.23948	1.524907	0.120759	0.0112279	0.091631	0.00358908	0.00353036	0.00595685	0.00964373	0.0982736	0.0297509	0.0936523	0.121879	0.203287	0.050488	0.0504494	0.105882	0.4999627
4176	-413.5208	-426.2847	12.76394	0.0648281	0.329978	0.670022	0.935172	0.586564	0.0943343	0.0291399	0.076754	0.00316528	0.000531124	0.00832446	0.0104935	0.0749621	0.106987	0.0537206	0.043685	0.177505	0.00243907	0.0665374	0.0868177	0.727857	0.0817919	0.0453585	0.144992	0.167724	0.418633	0.762112	1.31214	2.38873	5.96218	1.290993	0.112922	0.0348816	0.0918773	0.00378896	0.000635775	0.00996469	0.0125611	0.0897324	0.128067	0.0643056	0.0522925	0.21248	0.00291965	0.0796477	0.103924	0.8353959
4212	-410.8858	-424.047	13.16122	0.0488573	0.312327	0.687673	0.951143	0.4944082	0.166891	0.0370136	0.0848687	0.0194927	0.00519429	0.00881888	0.0019816	0.141161	0.0548815	0.069161	0.0517296	0.191309	0.000130803	0.0653514	0.130143	0.828651	0.0786131	0.0478679	0.044868	0.326157	0.579025	0.843268	1.18586	1.72704	3.06601	0.8101088	0.162325	0.0360009	0.0825467	0.0189594	0.00505218	0.0085776	0.00192739	0.137299	0.05338	0.0672688	0.0503143	0.186075	0.000127225	0.0635635	0.126582	1.028129
4248	-413.9954	-427.1744	13.17905	0.00834794	0.224747	0.775253	0.991652	0.2437166	0.102999	0.00745705	0.0409795	0.0106214	0.00028224	0.00620517	0.00378781	0.0563844	0.0355541	0.0280552	0.013245	0.0710473	0.000156622	0.0140819	0.0321105	0.746612	0.142771	0.00577355	0.104843	0.170416	0.421896	0.763961	1.30897	2.37025	5.868	1.27948	0.243515	0.0176303	0.0968857	0.0251116	0.000667285	0.0146706	0.00895532	0.133307	0.0840587	0.0663296	0.0313146	0.167974	0.000370294	0.0332932	0.0759172	0.4229673
4284	-413.3287	-426.1776	12.84882	0.0671498	0.332246	0.667753	0.93285	0.6003163	0.188994	0.0459648	0.0705469	0.00496025	0.000518405	0.013748	0.00988558	0.112575	0.0745155	0.00453175	0.000443193	0.0683312	0.0767536	0.019073	0.128998	0.769017	0.124607	0.010231	0.096145	0.189163	0.443927	0.776189	1.28835	2.25262	5.28644	1.204014	0.230526	0.0560656	0.0860496	0.00605027	0.000632325	0.0167691	0.0120579	0.137314	0.0908902	0.00552761	0.000540584	0.083347	0.0936202	0.0232643	0.157346	0.8198402
4320	-414.8902	-426.8314	11.94116	0.18186	0.403438	0.596562	0.81814	1.584475	0.0369557	0.00240196	0.0151148	0.000615329	0.00478002	0.00462352	0.00707156	0.0886706	0.0385414	0.0324283	0.0130597	0.058988	0.0949406	0.040414	0.116014	0.892737	0.00692028	0.048763	0.0515794	0.166029	0.416563	0.760935	1.31417	2.40059	6.02306	1.298339	0.0666326	0.00433083	0.0272526	0.00110946	0.00861856	0.00833639	0.0127503	0.159876	0.0694917	0.0584695	0.0235471	0.106358	0.171181	0.072868	0.209177	0.5546195
4356	-413.8926	-426.0338	12.14128	0.0723037	0.337067	0.662933	0.927696	0.631277	0.0286317	0.00484696	0.0178478	0.00532591	0.000513067	0.00862516	0.00603086	0.0238838	0.0104061	0.0236873	0.0123521	0.047812	0.00611645	0.0199129	0.0381592	0.871135	0.0962591	0.00279529	0.0298106	0.0785887	0.289244	0.679085	1.47257	3.45729	12.7245	1.839145	0.112656	0.0190711	0.0702249	0.0209557	0.00201875	0.0339371	0.0237294	0.0939746	0.0409446	0.0932017	0.0486015	0.188124	0.0240662	0.0783507	0.150144	0.2541515
4392	-418.6203	-430.8596	12.23935	0.0122059	0.240474	0.759526	0.987794	0.2742741	0.0226563	0.031008	0.0267425	0.021703	0.0016003	0.00270555	0.00228292	0.0212652	0.0367472	0.0610931	0.0162132	0.00857914	0.0277055	0.00830319	0.017289	0.829085	0.00364492	0.0377277	0.129542	0.0527856	0.238214	0.639183	1.5645	4.1979	18.9446	2.126919	0.0740658	0.101369	0.0874241	0.0709493	0.00523154	0.00884472	0.00746312	0.069518	0.120131	0.19972	0.0530026	0.0280461	0.0905722	0.027144	0.0565196	0.3058942
4428	-412.5896	-425.3777	12.78807	0.0371026	0.296149	0.703851	0.962897	0.4278386	0.0813747	0.0432422	0.0261609	0.00418252	0.00452958	0.00232656	0.00271494	0.0595671	0.0632693	0.0362288	0.00324016	0.167838	0.0207479	0.0403626	0.0582521	0.900473	0.0438285	0.0335579	0.0221405	0.115739	0.349347	0.720285	1.38834	2.86248	8.64012	1.559237	0.132524	0.0704228	0.0426048	0.00681151	0.00737672	0.00378895	0.00442146	0.097009	0.103038	0.0590011	0.00527681	0.273335	0.0337894	0.0657331	0.0948674	0.6140371
4464	-413.577	-425.8637	12.28668	8.44329e-05	0.117977	0.882023	0.999916	0.1012317	0.0816016	0.00847969	0.0344128	0.00660236	0.00113184	0.00457309	0.00569999	0.0372301	0.0279002	0.00544643	0.0201293	0.00663073	0.0315097	0.021729	0.0551524	0.272154	0.484015	0.108742	0.135089	0.0799032	0.291594	0.680802	1.46886	3.42943	12.5151	1.827151	0.234333	0.0243509	0.0988222	0.0189598	0.00325027	0.0131324	0.0163685	0.106913	0.0801201	0.0156404	0.0578048	0.0190413	0.0904856	0.0623985	0.15838	0.3482291
4500	-413.0583	-424.561	11.50272	7.42832e-08	0.0656991	0.934301	1	0.05200404	0.051251	0.015753	0.0449382	0.00134582	0.0017818	0.000813642	0.00489084	0.0164963	0.0158172	0.00834441	0.0139697	0.00313284	0.0325759	0.0151812	0.0527243	0.447763	0.218235	0.0109975	0.323005	0.0695052	0.272426	0.666512	1.50035	3.67072	14.3874	1.927957	0.183685	0.0564591	0.16106	0.00482345	0.00638601	0.00291611	0.0175289	0.059123	0.0566891	0.0299066	0.0500678	0.0112282	0.116753	0.0544097	0.188965	0.2790161
4536	-417.7772	-430.1925	12.4153	0.0896086	0.35146	0.648541	0.910391	0.7405481	0.110644	0.0108118	0.0983789	0.00214507	0.00484065	0.00115297	0.0225797	0.0833957	0.0445291	0.0548236	0.0118245	0.000850395	0.0917099	0.0739542	0.160917	0.756729	0.113402	0.00406737	0.125802	0.121449	0.357649	0.725582	1.3782	2.79604	8.2339	1.524417	0.143217	0.0139948	0.127342	0.00277658	0.00626575	0.00149241	0.0292273	0.107948	0.0576386	0.0709638	0.0153057	0.00110075	0.11871	0.0957266	0.208291	0.7725566
4572	-423.3669	-433.4232	10.05635	3.2038e-14	0.0335604	0.966438	1	0.02536027	0.114225	0.00686389	0.000357873	0.0197473	0.00490335	0.000578868	0.00769305	0.036481	0.0411603	0.117444	0.00849668	0.0258033	0.0415048	0.0408462	0.0262306	0.0668847	0.570698	0.0788512	0.283566	0.031137	0.184148	0.589856	1.69533	5.43041	32.1161	2.508585	0.232005	0.0139415	0.000726889	0.0401094	0.00995936	0.00117576	0.0156256	0.0740977	0.083602	0.238545	0.0172579	0.05241	0.0843017	0.0829641	0.0532778	0.4923358
4608	-414.5734	-426.774	12.20057	1.67495e-07	0.0693102	0.93069	1	0.05515599	0.120225	0.00333588	0.00444793	0.00830464	0.0023421	0.00732934	0.000714248	0.0262386	0.0555634	0.0867765	0.0155072	0.0135453	0.0450179	0.0308819	0.0322875	0.141624	0.527864	0.0113983	0.319113	0.137891	0.380496	0.739736	1.35183	2.62815	7.2521	1.43261	0.265681	0.00737181	0.00982929	0.0183521	0.00517571	0.0161968	0.00157839	0.0579835	0.122787	0.191764	0.0342688	0.0299332	0.0994831	0.0682446	0.0713508	0.4525178
4644	-417.9678	-431.1166	13.14877	0.00180211	0.175032	0.824968	0.998198	0.1670813	0.171231	0.064439	0.0361462	0.0775017	0.0193332	0.0238963	0.0052031	0.0771839	0.154016	0.19451	0.0437887	0.0394691	0.145771	0.0571235	0.0666691	0.126298	0.798399	0.0234894	0.0518135	0.346826	0.596638	0.851189	1.17483	1.67606	2.88329	0.7656811	0.14557	0.0547819	0.0307292	0.0658871	0.0164359	0.0203151	0.00442335	0.0656169	0.130934	0.16536	0.0372264	0.0335542	0.123925	0.0485628	0.0566779	1.176281
4680	-423.6583	-434.7853	11.12695	0.233501	0.423791	0.576209	0.766498	2.448842	0.278002	0.102426	0.201944	0.021579	0.0278562	0.0223591	0.0300474	0.160685	0.0284514	0.290809	0.0165811	0.0806824	0.170604	0.0936903	0.0574719	0.660341	0.106093	0.127587	0.105978	0.532903	0.735674	0.908674	1.1005	1.3593	1.87652	0.4551114	0.175596	0.0646962	0.127555	0.0136301	0.017595	0.0141228	0.018979	0.101494	0.0179709	0.183686	0.0104733	0.0509619	0.10776	0.0591782	0.0363014	1.583189
4716	-418.4362	-430.298	11.86183	5.99608e-07	0.0758178	0.924182	0.999999	0.060922	0.138203	0.129019	0.25183	0.0292352	0.000327206	0.00797978	0.00533743	0.181413	0.175326	0.0531074	0.0259942	0.0845147	0.194101	0.320302	0.138241	0.240945	0.451194	0.0956613	0.2122	0.403547	0.642382	0.871034	1.14806	1.55671	2.47803	0.6561582	0.079659	0.0743656	0.145153	0.0168509	0.000188599	0.00459948	0.00307645	0.104565	0.101057	0.0306107	0.0149828	0.0487136	0.111878	0.18462	0.0796809	1.734931
4752	-416.9615	-428.8868	11.92521	0.0136353	0.245357	0.754643	0.986365	0.2846121	0.0260972	0.00221256	0.0147292	0.00292351	0.000457359	0.00622237	0.000377739	0.0224567	0.000980876	0.00227388	0.0118652	0.00833776	0.0217789	0.00953462	0.019729	0.219301	0.540078	0.0392127	0.201409	0.0597491	0.253054	0.651349	1.53528	3.95172	16.7367	2.03732	0.174008	0.0147527	0.0982096	0.0194931	0.00304953	0.0414889	0.00251865	0.149734	0.00654019	0.0151615	0.0791136	0.0555937	0.145215	0.063574	0.131547	0.1499768
4788	-413.2034	-423.8468	10.64339	0.0151339	0.250083	0.749917	0.984866	0.295054	0.0148548	0.00346697	0.00443736	0.000439716	0.000251429	0.00189406	0.00236186	0.0067337	0.0136903	0.00156337	0.00146346	0.00162837	0.00675389	0.00777564	0.015049	0.939994	0.00296889	0.0100527	0.0469843	0.0193825	0.146139	0.54881	1.82212	6.84281	51.593	2.851339	0.180356	0.0420933	0.0538751	0.0053387	0.00305267	0.0229962	0.0286759	0.0817555	0.166217	0.0189812	0.0177682	0.0197704	0.0820007	0.094406	0.182713	0.08236385
4824	-419.3442	-430.2914	10.94721	0.034625	0.29224	0.70776	0.965375	0.4137234	0.0171193	6.19181e-05	0.00558728	0.00785584	0.000572094	0.002396	0.000712658	0.0100743	0.0107665	0.00303737	0.00208992	0.00213298	0.0172508	0.00900956	0.014687	0.590865	0.278008	0.0241867	0.106941	0.0255329	0.167162	0.572313	1.7473	5.98221	39.1652	2.652064	0.165638	0.000599089	0.0540598	0.0760093	0.0055353	0.0231825	0.00689533	0.0974743	0.104172	0.0293881	0.020221	0.0206377	0.166911	0.0871721	0.142105	0.1033537
4860	-414.8078	-427.2785	12.47071	0.000157188	0.126579	0.873421	0.999843	0.1101823	0.0349668	0.00191926	0.0311324	0.00211975	0.004714	0.0112725	0.00168577	0.0252449	0.0282057	0.0114501	0.0100751	0.0103275	0.0580278	0.021725	0.0690773	0.300222	0.334119	0.0306041	0.335055	0.0992352	0.324094	0.703621	1.42122	3.08552	10.0771	1.670479	0.108611	0.00596148	0.0967014	0.00658423	0.0146423	0.0350138	0.00523624	0.0784139	0.0876106	0.0355654	0.0312945	0.0320787	0.180242	0.0674807	0.214563	0.3219439
4896	-414.3062	-425.8501	11.54392	3.40847e-09	0.054804	0.945196	1	0.04269366	0.0486959	0.0104837	0.000499072	0.000122572	0.00118142	0.00332436	0.0027245	0.0723867	0.0332176	0.0764357	0.0311894	0.00493668	0.0448125	0.0207477	0.0246212	0.256466	0.441407	0.0357595	0.266368	0.0887405	0.3069	0.691755	1.4456	3.25839	11.2688	1.751301	0.129725	0.0279282	0.00132952	0.000326528	0.00314727	0.00885601	0.007258	0.192836	0.0884909	0.203623	0.0830878	0.0131512	0.119379	0.0552713	0.0655902	0.375379
4932	-420.0742	-432.3822	12.30805	2.25629e-05	0.102936	0.897064	0.999977	0.08621848	0.0322492	0.0260548	0.0261227	0.000113664	0.0132032	0.00413545	0.00305559	0.0507981	0.0114711	0.071301	0.0221425	0.00140169	0.0335982	0.0513992	0.0217147	0.366577	0.199616	0.0118919	0.421915	0.0943719	0.316248	0.698261	1.43213	3.16207	10.5964	1.706813	0.0874528	0.070655	0.070839	0.000308231	0.0358042	0.0112145	0.00828611	0.137754	0.0311072	0.193353	0.0600456	0.00380108	0.0911111	0.139383	0.0588855	0.3687611
4968	-412.2467	-424.8315	12.58475	1.06297e-05	0.095892	0.904108	0.999989	0.07944002	0.107305	0.0172268	0.0629657	0.00321423	0.00451663	0.00636792	0.00246238	0.0579316	0.0214662	0.0936166	0.0310701	0.0164387	0.0863571	0.055497	0.00919657	0.0664919	0.796176	0.0674899	0.0698421	0.145106	0.390079	0.745499	1.34138	2.56359	6.8915	1.395732	0.186412	0.0299267	0.109385	0.00558383	0.00784638	0.0110625	0.0042777	0.10064	0.0372915	0.162633	0.0539756	0.0285576	0.150021	0.0964105	0.0159765	0.5756324
5004	-417.9975	-431.2319	13.23444	0.00194315	0.177039	0.822961	0.998057	0.1697397	0.0989124	0.0322529	0.116463	0.0195534	0.00513106	0.0127916	0.00911462	0.0869338	0.0819408	0.0852494	0.0408507	0.0192519	0.0939898	0.0549625	0.0169253	0.125146	0.750117	0.0501133	0.0746238	0.227557	0.485793	0.798323	1.25263	2.05849	4.3945	1.070397	0.12774	0.041653	0.150407	0.0252523	0.0066265	0.0165197	0.0117711	0.112271	0.105822	0.110095	0.0527567	0.0248628	0.121383	0.0709813	0.0218582	0.7743237
5040	-416.1595	-428.5472	12.38768	0.0756901	0.340087	0.659914	0.92431	0.6519759	0.0541876	0.00147373	0.0192356	0.00722534	0.00195338	0.00761683	0.0116172	0.0446227	0.0386878	0.0703723	0.00791324	0.0213472	0.033584	0.0201902	0.00215621	0.842065	0.108894	0.0143453	0.0346962	0.0962976	0.319379	0.700411	1.42773	3.13107	10.3845	1.692207	0.158358	0.00430684	0.0562142	0.0211154	0.00570858	0.0222595	0.0339502	0.130406	0.113062	0.205657	0.0231257	0.0623852	0.0981463	0.0590041	0.00630133	0.3421833
5076	-416.4942	-429.5575	13.0633	0.0406716	0.301439	0.698561	0.959328	0.4480727	0.0849785	0.0197332	0.0816857	0.00432779	0.00149052	0.00490972	0.0396064	0.0684548	0.0449165	0.0771121	0.00243094	0.109721	0.0216675	0.0249319	0.0838037	0.767188	0.0665178	0.012162	0.154133	0.179766	0.43303	0.770195	1.29837	2.30931	5.5628	1.24086	0.126877	0.0294627	0.121961	0.00646161	0.00222542	0.00733045	0.0591343	0.102206	0.0670625	0.115132	0.00362951	0.163818	0.0323507	0.0372247	0.125123	0.6697698
5112	-418.8378	-431.3612	12.52341	0.0327731	0.289175	0.710825	0.967227	0.4031147	0.0400313	0.0750844	0.0955127	0.0431261	0.000144076	0.00247373	0.0124836	0.042066	0.022995	0.0469567	5.47277e-05	0.14487	0.0404711	0.00414425	0.0409679	0.697062	0.026254	0.0237441	0.25294	0.0777935	0.287813	0.678035	1.47485	3.47448	12.8545	1.846499	0.0654768	0.122811	0.156224	0.0705388	0.000235656	0.00404614	0.0204187	0.0688049	0.0376116	0.0768042	8.95148e-05	0.236955	0.0661963	0.0067785	0.0670088	0.6113812
5148	-418.4565	-430.5496	12.09313	1.43167e-06	0.08098	0.91902	0.999999	0.0655762	0.038543	0.0355257	0.0505917	0.0416046	0.00393477	0.00171668	0.000696137	0.0431765	0.0225306	0.0185829	0.00298812	0.0760228	0.0732953	0.00761627	0.0284312	0.0734007	0.368809	0.00156053	0.55623	0.0929489	0.313914	0.696649	1.43544	3.18559	10.7586	1.717799	0.0865635	0.0797871	0.113624	0.0934397	0.00883708	0.00385548	0.00156345	0.0969699	0.0506014	0.0417354	0.006711	0.170739	0.164614	0.0171054	0.0638536	0.4452564
5184	-411.2221	-423.9315	12.70932	0.0223028	0.268784	0.731216	0.977697	0.3412755	0.0421698	0.0269177	0.0589707	0.00759107	0.00135873	0.00456621	0.00903039	0.039613	0.0135438	0.0149007	0.00293134	0.0987072	0.0556812	0.0154581	0.0277631	0.845939	0.0325536	0.00452889	0.116979	0.0933821	0.314626	0.697142	1.43443	3.17837	10.7087	1.714437	0.100595	0.0642117	0.140673	0.0181083	0.00324122	0.0108926	0.0215418	0.094496	0.0323084	0.0355452	0.00699264	0.235464	0.132826	0.036875	0.0662283	0.419203
5220	-419.5756	-431.2577	11.68212	0.161318	0.394103	0.605897	0.838683	1.341754	0.0548343	0.0166932	0.00566057	0.00288283	0.00064543	0.00167053	0.0125854	0.030272	0.0404418	0.0142473	0.00403974	0.100927	0.0717183	0.0175508	0.0197098	0.816908	0.0462745	0.0369164	0.0999012	0.0891059	0.307515	0.692188	1.44469	3.25187	11.2226	1.748329	0.139216	0.0423815	0.0143713	0.00731907	0.00163865	0.00424121	0.0319524	0.0768561	0.102676	0.0361718	0.0102563	0.256239	0.182082	0.0445589	0.0500403	0.3938793
5256	-413.4179	-426.3815	12.96355	0.011867	0.239255	0.760745	0.988133	0.2717592	0.0870646	0.0267398	0.110413	0.0116792	0.00641047	0.00637841	0.00465185	0.156296	0.0571173	0.193036	0.0628791	0.0145245	0.108903	0.039568	0.00189781	0.716727	0.0677917	0.00312333	0.212358	0.164466	0.414646	0.759841	1.31607	2.41169	6.0803	1.305178	0.0980944	0.0301274	0.124401	0.0131588	0.00722259	0.00718647	0.00524117	0.176097	0.0643533	0.217491	0.070845	0.0163646	0.122699	0.0445807	0.00213824	0.8875588
5292	-415.3514	-428.1994	12.84803	5.28267e-05	0.11218	0.88782	0.999947	0.09535443	0.125705	0.0478354	0.0552487	0.0134764	0.00361975	0.00869118	0.00271185	0.0634207	0.0291564	0.197645	0.051635	0.0405243	0.198743	0.0551653	0.00385336	0.181605	0.32244	0.0673012	0.428654	0.226634	0.484831	0.797829	1.2534	2.06257	4.4124	1.073337	0.140072	0.0533025	0.0615631	0.0150167	0.00403345	0.0096845	0.00302179	0.0706691	0.0324887	0.220234	0.0575364	0.0451559	0.221458	0.0614702	0.00429377	0.8974318
5328	-418.7311	-431.7281	12.99698	0.000649798	0.151297	0.848703	0.99935	0.1376462	0.0558385	0.0187526	0.0516169	0.00569702	0.00287725	0.0156586	0.00681224	0.0432837	0.0428566	0.0900337	0.0214905	0.0146827	0.0601634	0.0322772	0.00245056	0.103728	0.74605	0.0676024	0.0826197	0.156552	0.404792	0.75416	1.32598	2.4704	6.38767	1.340837	0.120214	0.0403722	0.111126	0.0122651	0.00619441	0.0337113	0.014666	0.0931852	0.0922656	0.193833	0.0462667	0.0316102	0.129525	0.0694893	0.0052758	0.4644914
5364	-416.1381	-429.1619	13.02378	0.0745411	0.339074	0.660926	0.925459	0.6449187	0.186352	0.019551	0.0692796	0.0167848	0.00384875	0.00509941	0.00495733	0.125882	0.176885	0.189217	0.0105348	0.0113584	0.0812086	0.0744862	0.0649188	0.704109	0.233211	0.0084503	0.0542298	0.340403	0.591224	0.848772	1.17817	1.69141	2.93769	0.7791966	0.179122	0.0187925	0.0665916	0.0161335	0.00369942	0.00490156	0.00476499	0.120998	0.170022	0.181876	0.010126	0.0109177	0.0780578	0.0715963	0.0624	1.040364
5400	-418.3058	-430.4234	12.11761	0.133478	0.379822	0.620178	0.866522	1.071653	0.111499	0.0214378	0.0334061	0.00501191	0.0034741	0.0148494	0.00429597	0.0524434	0.0761928	0.0942159	0.0322145	0.0371443	0.103813	0.0709904	0.0274527	0.760393	0.0785993	0.123898	0.0371099	0.119445	0.354759	0.723748	1.3817	2.81882	8.37203	1.536447	0.161958	0.0311397	0.0485243	0.00728009	0.00504634	0.0215696	0.00624014	0.0761771	0.110674	0.136854	0.0467934	0.0539543	0.150794	0.103118	0.0398767	0.6884406
