Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-416.1272	-428.2912	12.16402	0.5476607	0.775752	0.0135761	0.0283337	0.182338	1.972475	0.2959413
6	-414.5035	-427.0391	12.53557	0.2677453	0.868489	0.0120678	0.00952715	0.109916	1.870481	0.3410561
12	-415.7971	-427.2796	11.48249	0.200247	0.634372	0.125061	0.00110479	0.239462	2.401448	0.1368597
18	-415.675	-428.02	12.34499	0.3926252	0.796906	0.0927695	0.0118808	0.0984438	1.972912	0.3235009
24	-415.086	-427.3252	12.23921	0.3926252	0.75524	0.164943	0.0211239	0.0586928	1.910647	0.224204
30	-411.8316	-424.3106	12.47899	0.4321695	0.947536	0.0236996	0.0142472	0.0145174	1.838604	0.3600979
36	-413.6347	-426.6672	13.03244	0.2883904	0.744975	0.144973	0.0212481	0.0888044	1.424661	0.5670843
42	-414.5455	-426.9414	12.39597	0.9577413	0.728782	0.141822	0.0425222	0.0868742	1.424661	0.54561
48	-411.6532	-423.959	12.30584	0.3459026	0.737243	0.131859	0.0430158	0.0878827	1.936927	0.2502726
54	-415.5997	-427.9684	12.36867	0.2835599	0.710759	0.160915	0.0414706	0.0868551	1.936927	0.2670091
60	-413.5328	-425.7571	12.22431	0.6226278	0.844577	0.0844969	0.0104242	0.0605014	1.807515	0.2781773
66	-415.9053	-427.873	11.96769	0.3153679	0.705374	0.0461065	0.00966015	0.238859	2.100483	0.1789391
72	-414.3735	-426.3391	11.96558	0.362956	0.632341	0.18005	0.00114981	0.186459	2.136469	0.1983155
78	-418.0939	-430.0369	11.94299	0.1993288	0.0945913	0.313923	0.00248952	0.588996	2.106146	0.1740399
84	-429.2584	-441.9615	12.70307	0.3118656	0.0254899	0.760248	0.00290208	0.21136	1.625722	0.288711
90	-423.0681	-436.1101	13.04197	0.5538703	0.878345	0.0235911	0.0606073	0.0374562	1.009178	0.8806747
96	-421.1873	-433.6843	12.497	0.7242862	0.925548	0.0248589	0.0415033	0.00808968	1.380877	0.8734369
102	-423.5211	-435.6485	12.12741	0.9966255	0.787367	0.0877986	0.104471	0.0203631	1.657658	0.5136016
108	-423.2425	-435.7522	12.50962	0.9966255	0.812228	0.0903519	0.0764143	0.0210061	1.251701	0.6179795
114	-418.2076	-429.7495	11.54197	0.2737973	0.373784	0.548666	0.0415446	0.0360051	2.408582	0.1468307
120	-417.1617	-430.1169	12.95523	0.08426157	0.31318	0.641978	0.0277078	0.017134	0.7774351	0.9993209
126	-416.2433	-428.9074	12.66407	0.08426157	0.0364595	0.813642	0.0784202	0.0714781	1.280026	0.7503131
132	-417.1195	-429.9676	12.8481	0.1639949	0.0810612	0.767998	0.13993	0.0110106	1.493924	0.7005322
138	-417.0472	-429.2179	12.17071	0.06702896	0.442411	0.458498	0.0937039	0.00538745	1.493924	0.8555193
144	-418.0045	-431.0314	13.02695	0.2150893	0.632017	0.293008	0.0226658	0.0523096	1.428534	0.5650068
150	-413.6784	-426.7431	13.06466	0.2756481	0.751199	0.129134	0.0534074	0.0662588	1.385401	0.6040446
156	-417.2105	-430.4076	13.19715	0.3649633	0.527026	0.407085	0.0113709	0.0545182	1.107668	0.7825275
162	-420.5024	-432.8756	12.37316	0.5579936	0.802147	0.114146	0.0102115	0.0734953	1.478689	1.080387
168	-415.7121	-428.4015	12.68946	0.3599192	0.845645	0.0633538	0.00630923	0.084692	1.525079	0.898743
174	-413.5979	-426.5332	12.93532	0.3599192	0.899326	0.0154927	0.0232246	0.0619563	1.418979	0.7133411
180	-413.3044	-426.277	12.97253	0.3599192	0.819641	0.0551513	0.0203169	0.104891	1.400408	0.6803489
186	-411.3235	-423.8592	12.53571	0.3413581	0.80077	0.0663483	0.0304059	0.102476	1.89685	0.4480662
192	-410.4132	-422.7799	12.36669	0.3413581	0.956935	0.0311688	0.00615403	0.00574181	1.969556	0.3067187
198	-413.1369	-425.8801	12.74317	0.396348	0.908246	0.0170256	0.0386588	0.0360694	1.454354	0.8857943
