Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-419.1984	-431.0942	11.89585	0.8889516	0.868762	0.02314	0.0802582	0.0278402	1.884494	0.297348
6	-418.7483	-429.6962	10.94794	0.8889516	0.844115	0.00489248	0.0395389	0.111453	2.307232	0.1244558
12	-415.1004	-426.6714	11.57099	0.4213474	0.842747	0.00953114	0.0181514	0.12957	2.233777	0.1365603
18	-416.013	-427.8134	11.80035	0.2471744	0.866754	0.0284132	0.0301145	0.0747179	2.21171	0.1598733
24	-415.7971	-427.0371	11.23997	0.3370741	0.869395	0.0284998	0.0302062	0.0718994	2.505837	0.1156569
30	-419.836	-431.0432	11.20717	0.3370741	0.86515	0.0283606	0.0300588	0.0764308	2.481452	0.1074512
36	-420.0208	-431.457	11.43617	0.350862	0.858264	0.021949	0.0118182	0.107969	2.481452	0.1477915
42	-420.4302	-431.6092	11.17902	0.34431	0.645422	0.111365	0.0469365	0.196276	2.481452	0.1042967
48	-416.8146	-428.5117	11.6971	0.3852294	0.718935	0.10207	0.0522825	0.126712	2.177861	0.1442917
54	-418.4487	-430.4301	11.98146	0.8893517	0.548155	0.246328	0.108905	0.0966122	1.844193	0.3368337
60	-411.3348	-423.8977	12.56297	0.3273961	0.868789	0.0124198	0.0236659	0.0951252	1.742524	0.2789498
66	-415.1788	-427.0041	11.82526	0.7760738	0.766273	0.0587279	0.0704367	0.104562	2.074757	0.2989269
72	-416.0492	-428.7897	12.74049	0.2538837	0.812671	0.0801563	0.0110731	0.0960992	1.593799	0.2812784
78	-415.3563	-427.9036	12.54726	0.2538837	0.830355	0.0725897	0.0100278	0.0870275	1.799768	0.2897514
84	-409.2745	-421.9118	12.63738	0.3099823	0.910909	0.0591858	0.0101073	0.0197975	1.80571	0.4229844
90	-411.3439	-423.7928	12.44887	0.2378419	0.768594	0.126287	0.00852822	0.0965906	1.971415	0.3571909
96	-411.4846	-423.6382	12.15359	0.2352308	0.870236	0.0354559	0.00765114	0.0866568	2.154294	0.2662753
102	-414.112	-426.338	12.22601	0.2352308	0.732183	0.186403	0.00618731	0.0752267	2.115374	0.2869986
108	-412.6912	-424.6539	11.96265	0.3956899	0.807994	0.100437	0.00855308	0.0830158	2.225852	0.2421846
